seed,variant,prev_train,prev_test,n_stress_train,epv,auc_logit,auc_rf,auc_xgb,rf_beats_logit
1426602464,A,0.358974358974359,0.3484848484848485,28,5.6,0.8513650151668353,0.8877654196157734,0.8837209302325582,1
878721193,A,0.34615384615384615,0.22727272727272727,27,5.4,0.8235294117647058,0.8209150326797385,0.7908496732026145,0
872709139,A,0.15384615384615385,0.30303030303030304,12,2.4,0.7869565217391304,0.8130434782608695,0.7684782608695653,1
897559571,A,0.2692307692307692,0.30303030303030304,21,4.2,0.8793478260869565,0.8728260869565218,0.8478260869565217,0
1748095465,A,0.3076923076923077,0.2727272727272727,24,4.8,0.8182870370370371,0.8159722222222222,0.7881944444444444,0
689805533,A,0.358974358974359,0.22727272727272727,28,5.6,0.738562091503268,0.69281045751634,0.6235294117647059,0
358571615,A,0.2564102564102564,0.2878787878787879,20,4.0,0.7648376259798433,0.7760358342665173,0.7032474804031354,1
717885406,A,0.32051282051282054,0.2727272727272727,25,5.0,0.7314814814814815,0.7847222222222221,0.7349537037037037,1
48773805,A,0.2564102564102564,0.36363636363636365,20,4.0,0.7857142857142858,0.7599206349206349,0.7440476190476191,0
227939461,A,0.34615384615384615,0.25757575757575757,27,5.4,0.8067226890756302,0.8475390156062426,0.8271308523409364,1
193376308,A,0.2948717948717949,0.30303030303030304,23,4.6,0.9195652173913044,0.9402173913043479,0.8467391304347827,1
1656896192,A,0.24358974358974358,0.21212121212121213,19,3.8,0.7458791208791209,0.7225274725274725,0.7142857142857143,0
1551254893,A,0.24358974358974358,0.4090909090909091,19,3.8,0.6543209876543209,0.7692307692307692,0.7160493827160493,1
1496303882,A,0.23076923076923078,0.36363636363636365,18,3.6,0.7996031746031746,0.8482142857142857,0.8561507936507936,1
991873799,A,0.3333333333333333,0.30303030303030304,26,5.2,0.807608695652174,0.8010869565217391,0.7304347826086957,0
1539871430,A,0.2692307692307692,0.2878787878787879,21,4.2,0.8544232922732362,0.8029115341545352,0.7704367301231803,0
346328508,A,0.3076923076923077,0.36363636363636365,24,4.8,0.7936507936507937,0.7936507936507937,0.7708333333333333,0
1934070333,A,0.21794871794871795,0.30303030303030304,17,3.4,0.7684782608695652,0.7467391304347827,0.7434782608695653,0
1075985461,A,0.21794871794871795,0.3333333333333333,17,3.4,0.7882231404958677,0.774793388429752,0.756198347107438,0
2014450024,A,0.32051282051282054,0.30303030303030304,25,5.0,0.8304347826086956,0.8228260869565217,0.7434782608695653,0
327087749,A,0.28205128205128205,0.25757575757575757,22,4.4,0.8895558223289316,0.921968787515006,0.8187274909963985,1
1068008206,A,0.2564102564102564,0.19696969696969696,20,4.0,0.7851959361393324,0.8026124818577649,0.7460087082728593,1
1495336619,A,0.24358974358974358,0.3333333333333333,19,3.8,0.8130165289256198,0.8946280991735537,0.8047520661157025,1
1064348453,A,0.2692307692307692,0.3939393939393939,21,4.2,0.8221153846153846,0.8375000000000001,0.8336538461538462,1
958113306,A,0.32051282051282054,0.22727272727272727,25,5.0,0.8718954248366013,0.8901960784313725,0.8601307189542484,1
356942049,A,0.4230769230769231,0.3939393939393939,33,6.6,0.8298076923076922,0.8250000000000001,0.735576923076923,0
818236852,A,0.24358974358974358,0.30303030303030304,19,3.8,0.8500000000000001,0.8619565217391304,0.8239130434782609,1
512746651,A,0.28205128205128205,0.2878787878787879,22,4.4,0.7793952967525196,0.7301231802911533,0.6774916013437849,0
647492281,A,0.41025641025641024,0.2878787878787879,32,6.4,0.826427771556551,0.8073908174692049,0.7659574468085106,0
1468235992,A,0.3333333333333333,0.22727272727272727,26,5.2,0.8692810457516339,0.8392156862745098,0.8261437908496732,0
1353521562,A,0.32051282051282054,0.2727272727272727,25,5.0,0.8715277777777778,0.8900462962962963,0.8831018518518519,1
1303944408,A,0.2564102564102564,0.25757575757575757,20,4.0,0.5798319327731092,0.666266506602641,0.6218487394957983,1
776986664,A,0.24358974358974358,0.3181818181818182,19,3.8,0.7756613756613757,0.8455026455026455,0.816931216931217,1
2060924130,A,0.2948717948717949,0.30303030303030304,23,4.6,0.883695652173913,0.8467391304347825,0.8391304347826086,0
188226768,A,0.34615384615384615,0.2727272727272727,27,5.4,0.9293981481481481,0.9270833333333333,0.8912037037037037,0
735708086,A,0.3717948717948718,0.36363636363636365,29,5.8,0.8888888888888888,0.8829365079365079,0.871031746031746,0
253415745,A,0.32051282051282054,0.3484848484848485,25,5.0,0.8270980788675429,0.7724974721941356,0.7067745197168858,0
727876280,A,0.3076923076923077,0.36363636363636365,24,4.8,0.8323412698412698,0.7996031746031746,0.7916666666666666,0
2065659505,A,0.3333333333333333,0.25757575757575757,26,5.2,0.7142857142857143,0.7923169267707083,0.6794717887154862,1
786544956,A,0.2564102564102564,0.2878787878787879,20,4.0,0.793952967525196,0.7995520716685329,0.8152295632698768,1
1951162176,A,0.32051282051282054,0.24242424242424243,25,5.0,0.7575000000000001,0.74875,0.7387499999999999,0
1063145406,A,0.2692307692307692,0.3333333333333333,21,4.2,0.8026859504132231,0.7902892561983471,0.7799586776859505,0
1502609628,A,0.3333333333333333,0.2727272727272727,26,5.2,0.857638888888889,0.8368055555555556,0.7685185185185184,0
982296572,A,0.21794871794871795,0.2878787878787879,17,3.4,0.843225083986562,0.8924972004479284,0.8611422172452408,1
570951394,A,0.32051282051282054,0.36363636363636365,25,5.0,0.8392857142857143,0.8035714285714286,0.8174603174603174,0
1641170253,A,0.3076923076923077,0.30303030303030304,24,4.8,0.7826086956521738,0.8282608695652174,0.808695652173913,1
2081290422,A,0.2692307692307692,0.22727272727272727,21,4.2,0.7633986928104576,0.7830065359477125,0.7516339869281047,1
565915329,A,0.24358974358974358,0.21212121212121213,19,3.8,0.9395604395604396,0.9175824175824175,0.9230769230769231,0
1672354832,A,0.28205128205128205,0.2878787878787879,22,4.4,0.8566629339305711,0.8353863381858903,0.7737961926091825,0
560793882,A,0.3333333333333333,0.3333333333333333,26,5.2,0.6859504132231404,0.7520661157024793,0.7851239669421488,1
1539509958,A,0.2948717948717949,0.2727272727272727,23,4.6,0.7800925925925926,0.6886574074074073,0.6527777777777778,0
1694378690,A,0.3076923076923077,0.25757575757575757,24,4.8,0.7767106842737095,0.8403361344537814,0.8715486194477792,1
964996477,A,0.2948717948717949,0.3181818181818182,23,4.6,0.8687830687830688,0.8253968253968254,0.7904761904761906,0
1582522788,A,0.2692307692307692,0.21212121212121213,21,4.2,0.8035714285714286,0.7994505494505495,0.7664835164835165,0
584634302,A,0.28205128205128205,0.3181818181818182,22,4.4,0.8349206349206348,0.8698412698412699,0.8211640211640212,1
170195625,A,0.32051282051282054,0.36363636363636365,25,5.0,0.8323412698412698,0.8125000000000001,0.8194444444444445,0
206998015,A,0.3076923076923077,0.21212121212121213,24,4.8,0.8667582417582418,0.8804945054945055,0.8008241758241759,1
959976128,A,0.2692307692307692,0.2878787878787879,21,4.2,0.8342665173572229,0.8073908174692049,0.7166853303471444,0
1938323887,A,0.24358974358974358,0.3484848484848485,19,3.8,0.7047522750252782,0.769464105156724,0.730030333670374,1
273969198,A,0.23076923076923078,0.3939393939393939,18,3.6,0.7759615384615385,0.8298076923076924,0.7567307692307692,1
978772129,A,0.28205128205128205,0.3484848484848485,22,4.4,0.8736097067745198,0.9221435793731041,0.8938321536905965,1
1511897337,A,0.2692307692307692,0.2878787878787879,21,4.2,0.7648376259798433,0.7849944008958567,0.7032474804031354,1
434572016,A,0.20512820512820512,0.3939393939393939,16,3.2,0.7346153846153847,0.7528846153846154,0.7317307692307693,1
1549659416,A,0.32051282051282054,0.3787878787878788,25,5.0,0.8058536585365854,0.7960975609756098,0.7658536585365854,0
657036847,A,0.41025641025641024,0.36363636363636365,32,6.4,0.9186507936507937,0.8948412698412698,0.8511904761904762,0
1736585730,A,0.2692307692307692,0.3333333333333333,21,4.2,0.7665289256198347,0.7840909090909091,0.7551652892561983,1
1243864552,A,0.2564102564102564,0.4393939393939394,20,4.0,0.8611369990680335,0.8359739049394221,0.7940354147250699,0
1174474424,A,0.23076923076923078,0.24242424242424243,18,3.6,0.875,0.8875,0.8925000000000001,1
379616660,A,0.3076923076923077,0.36363636363636365,24,4.8,0.8045634920634921,0.808531746031746,0.7638888888888888,1
994727115,A,0.2692307692307692,0.30303030303030304,21,4.2,0.8380434782608696,0.8891304347826087,0.8543478260869566,1
1839565167,A,0.38461538461538464,0.36363636363636365,30,6.0,0.7172619047619048,0.7817460317460317,0.7787698412698414,1
41927453,A,0.2564102564102564,0.2878787878787879,20,4.0,0.7760358342665173,0.6147816349384098,0.5834266517357223,0
1628908287,A,0.28205128205128205,0.22727272727272727,22,4.4,0.8209150326797386,0.8313725490196079,0.7908496732026143,1
1058199178,A,0.28205128205128205,0.36363636363636365,22,4.4,0.8908730158730158,0.7946428571428571,0.8125,0
1545034933,A,0.23076923076923078,0.30303030303030304,18,3.6,0.6902173913043478,0.7695652173913043,0.7434782608695653,1
1424421636,A,0.32051282051282054,0.25757575757575757,25,5.0,0.7983193277310925,0.8019207683073228,0.7611044417767107,1
927912737,A,0.32051282051282054,0.30303030303030304,25,5.0,0.8054347826086957,0.7815217391304348,0.7347826086956522,0
662857766,A,0.21794871794871795,0.25757575757575757,17,3.4,0.7935174069627852,0.8187274909963985,0.7466986794717887,1
1347135477,A,0.32051282051282054,0.2727272727272727,25,5.0,0.71875,0.7662037037037036,0.6932870370370371,1
301129327,A,0.3076923076923077,0.4090909090909091,24,4.8,0.8110161443494777,0.8452041785375118,0.7872744539411206,1
1254340837,A,0.3076923076923077,0.25757575757575757,24,4.8,0.8415366146458583,0.8031212484993997,0.7959183673469388,0
203355303,A,0.2692307692307692,0.30303030303030304,21,4.2,0.7728260869565218,0.7782608695652173,0.7967391304347826,1
1395534950,A,0.38461538461538464,0.21212121212121213,30,6.0,0.9079670329670331,0.8228021978021979,0.7802197802197802,0
1350220222,A,0.1794871794871795,0.25757575757575757,14,2.8,0.7959183673469388,0.8055222088835534,0.73109243697479,1
181342798,A,0.2948717948717949,0.24242424242424243,23,4.6,0.84625,0.8475,0.81,1
1626692869,A,0.16666666666666666,0.2727272727272727,13,2.6,0.8530092592592593,0.7916666666666667,0.8182870370370371,0
892939596,A,0.2948717948717949,0.36363636363636365,23,4.6,0.8640873015873016,0.7668650793650793,0.7430555555555556,0
1689825801,A,0.2692307692307692,0.2727272727272727,21,4.2,0.8043981481481481,0.8391203703703703,0.7708333333333334,1
89365757,A,0.34615384615384615,0.2727272727272727,27,5.4,0.8645833333333333,0.8368055555555556,0.7488425925925926,0
385379896,A,0.3333333333333333,0.22727272727272727,26,5.2,0.8261437908496733,0.8509803921568627,0.8679738562091504,1
1060837206,A,0.28205128205128205,0.3181818181818182,22,4.4,0.8063492063492064,0.8201058201058201,0.780952380952381,1
404210479,A,0.23076923076923078,0.2878787878787879,18,3.6,0.8051511758118701,0.8342665173572229,0.7491601343784994,1
708371559,A,0.358974358974359,0.2878787878787879,28,5.6,0.8376259798432251,0.7771556550951848,0.7637178051511758,0
1418625644,A,0.32051282051282054,0.21212121212121213,25,5.0,0.7788461538461539,0.8255494505494506,0.8021978021978022,1
310363332,A,0.34615384615384615,0.19696969696969696,27,5.4,0.8258345428156749,0.8359941944847606,0.748911465892598,1
1455355984,A,0.2564102564102564,0.30303030303030304,20,4.0,0.8619565217391304,0.8586956521739131,0.8619565217391304,0
222056182,A,0.34615384615384615,0.22727272727272727,27,5.4,0.726797385620915,0.6993464052287581,0.7751633986928106,0
376207307,A,0.21794871794871795,0.3181818181818182,17,3.4,0.8201058201058201,0.8592592592592593,0.8285714285714285,1
1261957109,A,0.3076923076923077,0.2727272727272727,24,4.8,0.8541666666666666,0.7777777777777778,0.7604166666666666,0
1703992271,A,0.41025641025641024,0.24242424242424243,32,6.4,0.86625,0.8262499999999999,0.7987500000000001,0
366345610,A,0.15384615384615385,0.2727272727272727,12,2.4,0.7546296296296297,0.775462962962963,0.7893518518518519,1
644229613,A,0.24358974358974358,0.3787878787878788,19,3.8,0.8419512195121952,0.7775609756097561,0.751219512195122,0
1986680326,A,0.2564102564102564,0.3939393939393939,20,4.0,0.7932692307692307,0.7999999999999999,0.7567307692307692,1
2125329543,A,0.2948717948717949,0.25757575757575757,23,4.6,0.7911164465786313,0.822328931572629,0.737094837935174,1
1247819295,A,0.38461538461538464,0.22727272727272727,30,6.0,0.8352941176470587,0.8915032679738563,0.8562091503267975,1
960007121,A,0.38461538461538464,0.13636363636363635,30,6.0,0.888888888888889,0.7758284600389863,0.8050682261208576,0
744897233,A,0.3333333333333333,0.2727272727272727,26,5.2,0.7685185185185185,0.8449074074074074,0.8321759259259258,1
1315230482,A,0.3076923076923077,0.19696969696969696,24,4.8,0.7822931785195937,0.8316400580551524,0.8127721335268505,1
1268981355,A,0.4230769230769231,0.3787878787878788,33,6.6,0.791219512195122,0.7434146341463415,0.7239024390243902,0
632977320,A,0.358974358974359,0.3181818181818182,28,5.6,0.8529100529100528,0.8941798941798942,0.9079365079365078,1
48970940,A,0.2692307692307692,0.3787878787878788,21,4.2,0.815609756097561,0.7795121951219512,0.7804878048780488,0
325340136,A,0.3717948717948718,0.3484848484848485,29,5.8,0.8412537917087968,0.8786653185035389,0.7967644084934277,1
2058490236,A,0.2564102564102564,0.19696969696969696,20,4.0,0.7851959361393324,0.8316400580551524,0.8055152394775037,1
897980838,A,0.32051282051282054,0.3333333333333333,25,5.0,0.6673553719008264,0.7603305785123967,0.6797520661157025,1
1035738744,A,0.32051282051282054,0.36363636363636365,25,5.0,0.7857142857142858,0.7569444444444444,0.7807539682539683,0
1003105831,A,0.32051282051282054,0.24242424242424243,25,5.0,0.7362500000000001,0.7250000000000001,0.753125,0
1680911101,A,0.2948717948717949,0.2878787878787879,23,4.6,0.7726763717805152,0.7749160134378499,0.7032474804031354,1
139493164,A,0.28205128205128205,0.2878787878787879,22,4.4,0.8600223964165734,0.8365061590145577,0.7659574468085107,0
177661322,A,0.28205128205128205,0.25757575757575757,22,4.4,0.7935174069627852,0.7911164465786314,0.7118847539015607,0
592377450,A,0.28205128205128205,0.24242424242424243,22,4.4,0.6799999999999999,0.8075,0.735,1
1045090807,A,0.2692307692307692,0.21212121212121213,21,4.2,0.8021978021978022,0.8489010989010989,0.8626373626373626,1
1441227901,A,0.28205128205128205,0.3484848484848485,22,4.4,0.6521739130434783,0.6875631951466127,0.6673407482305359,1
1053785246,A,0.2564102564102564,0.2878787878787879,20,4.0,0.858902575587906,0.8432250839865622,0.845464725643897,0
947401232,A,0.32051282051282054,0.36363636363636365,25,5.0,0.8581349206349206,0.8363095238095237,0.808531746031746,0
2013966976,A,0.2948717948717949,0.3939393939393939,23,4.6,0.8182692307692309,0.8173076923076923,0.7663461538461538,0
345785549,A,0.41025641025641024,0.22727272727272727,32,6.4,0.7490196078431373,0.7490196078431373,0.792156862745098,0
1227776643,A,0.2564102564102564,0.3333333333333333,20,4.0,0.7148760330578512,0.7923553719008265,0.7231404958677686,1
1164461560,A,0.20512820512820512,0.3939393939393939,16,3.2,0.9076923076923077,0.9153846153846154,0.9259615384615385,1
1016810746,A,0.32051282051282054,0.2878787878787879,25,5.0,0.8656215005599104,0.8230683090705487,0.8297872340425532,0
1734302301,A,0.32051282051282054,0.2727272727272727,25,5.0,0.8402777777777778,0.8796296296296297,0.8530092592592593,1
573325870,A,0.2948717948717949,0.22727272727272727,23,4.6,0.8300653594771242,0.7490196078431373,0.7398692810457517,0
2048211626,A,0.2564102564102564,0.24242424242424243,20,4.0,0.81875,0.8337499999999999,0.76125,1
712038999,A,0.2692307692307692,0.2727272727272727,21,4.2,0.767361111111111,0.84375,0.8275462962962963,1
1170388211,A,0.32051282051282054,0.22727272727272727,25,5.0,0.7359477124183007,0.681045751633987,0.6039215686274509,0
1118135470,A,0.3076923076923077,0.2878787878787879,24,4.8,0.7793952967525196,0.8790593505039194,0.8443449048152296,1
1824884135,A,0.2948717948717949,0.3484848484848485,23,4.6,0.8270980788675429,0.8998988877654196,0.8988877654196158,1
942555183,A,0.2692307692307692,0.2878787878787879,21,4.2,0.7469204927211646,0.7625979843225084,0.723404255319149,1
611085711,A,0.2564102564102564,0.2727272727272727,20,4.0,0.7662037037037037,0.8182870370370371,0.7858796296296297,1
46411588,A,0.2692307692307692,0.22727272727272727,21,4.2,0.7869281045751634,0.7921568627450981,0.7137254901960784,1
780993103,A,0.3076923076923077,0.3333333333333333,24,4.8,0.7758264462809917,0.7913223140495868,0.7716942148760331,1
1774448395,A,0.2692307692307692,0.3484848484848485,21,4.2,0.8149646107178968,0.806875631951466,0.7997977755308393,0
21294869,A,0.23076923076923078,0.3787878787878788,18,3.6,0.6995121951219512,0.7785365853658537,0.6956097560975609,1
1924490603,A,0.21794871794871795,0.3939393939393939,17,3.4,0.8317307692307693,0.8605769230769231,0.8528846153846154,1
1165712302,A,0.3076923076923077,0.30303030303030304,24,4.8,0.8217391304347826,0.7967391304347826,0.7891304347826087,0
301182625,A,0.2948717948717949,0.36363636363636365,23,4.6,0.6716269841269841,0.7668650793650794,0.7847222222222222,1
648925168,A,0.3333333333333333,0.36363636363636365,26,5.2,0.8432539682539683,0.861111111111111,0.876984126984127,1
1189783558,A,0.3333333333333333,0.2878787878787879,26,5.2,0.8174692049272116,0.8152295632698767,0.8163493840985443,0
677943770,A,0.2948717948717949,0.2878787878787879,23,4.6,0.7491601343784995,0.7670772676371781,0.7704367301231803,1
233164628,A,0.23076923076923078,0.24242424242424243,18,3.6,0.8200000000000001,0.7587499999999999,0.7487500000000001,0
1430200237,A,0.3717948717948718,0.3484848484848485,29,5.8,0.8028311425682507,0.8594539939332659,0.8260869565217391,1
1443624607,A,0.2948717948717949,0.30303030303030304,23,4.6,0.8043478260869564,0.8391304347826087,0.8304347826086956,1
255280512,A,0.34615384615384615,0.3333333333333333,27,5.4,0.7747933884297521,0.8233471074380165,0.8233471074380165,1
603944952,A,0.2692307692307692,0.3787878787878788,21,4.2,0.8185365853658537,0.7785365853658537,0.7112195121951219,0
523713819,A,0.2948717948717949,0.25757575757575757,23,4.6,0.7743097238895558,0.7575030012004802,0.7647058823529411,0
1416099325,A,0.2948717948717949,0.24242424242424243,23,4.6,0.75375,0.8474999999999999,0.75875,1
1568297831,A,0.2948717948717949,0.25757575757575757,23,4.6,0.8067226890756303,0.7551020408163266,0.7202881152460985,0
1561209046,A,0.23076923076923078,0.36363636363636365,18,3.6,0.9097222222222223,0.8273809523809524,0.7658730158730158,0
2015974418,A,0.358974358974359,0.3333333333333333,28,5.6,0.753099173553719,0.7603305785123967,0.7913223140495868,1
1650657919,A,0.2948717948717949,0.3484848484848485,23,4.6,0.8543983822042468,0.8998988877654197,0.8594539939332659,1
688653859,A,0.3076923076923077,0.2727272727272727,24,4.8,0.8356481481481481,0.7638888888888888,0.6805555555555556,0
231371919,A,0.3076923076923077,0.3484848484848485,24,4.8,0.8230535894843276,0.8564206268958545,0.846309403437816,1
1319935423,A,0.24358974358974358,0.24242424242424243,19,3.8,0.83375,0.84375,0.8075,1
1967120458,A,0.2692307692307692,0.2727272727272727,21,4.2,0.8287037037037037,0.7800925925925926,0.7071759259259259,0
2094130102,A,0.28205128205128205,0.3787878787878788,22,4.4,0.7804878048780488,0.8360975609756097,0.8029268292682927,1
494380780,A,0.38461538461538464,0.2727272727272727,30,6.0,0.8726851851851851,0.8414351851851851,0.8217592592592592,0
507784190,A,0.21794871794871795,0.2727272727272727,17,3.4,0.7858796296296297,0.7592592592592593,0.7708333333333334,0
80342852,A,0.3076923076923077,0.30303030303030304,24,4.8,0.8293478260869566,0.8108695652173913,0.7630434782608696,0
303358152,A,0.23076923076923078,0.3787878787878788,18,3.6,0.9141463414634146,0.9590243902439024,0.7980487804878048,1
1191536605,A,0.28205128205128205,0.2727272727272727,22,4.4,0.7916666666666666,0.7662037037037037,0.7384259259259258,0
1174251112,A,0.24358974358974358,0.25757575757575757,19,3.8,0.8739495798319328,0.8883553421368547,0.858343337334934,1
796549539,A,0.3076923076923077,0.3181818181818182,24,4.8,0.782010582010582,0.7417989417989418,0.7026455026455026,0
665624237,A,0.20512820512820512,0.25757575757575757,16,3.2,0.8103241296518607,0.8775510204081634,0.8511404561824729,1
1781959904,A,0.3333333333333333,0.3333333333333333,26,5.2,0.8026859504132231,0.7768595041322314,0.7272727272727273,0
987915346,A,0.2692307692307692,0.3787878787878788,21,4.2,0.7697560975609756,0.7619512195121951,0.7258536585365853,0
1735706819,A,0.20512820512820512,0.3181818181818182,16,3.2,0.784126984126984,0.7333333333333333,0.7354497354497355,0
2068481738,A,0.34615384615384615,0.25757575757575757,27,5.4,0.7587034813925569,0.8931572629051621,0.8751500600240096,1
681050586,A,0.3076923076923077,0.2878787878787879,24,4.8,0.8980963045912653,0.8544232922732362,0.8521836506159015,0
435377213,A,0.24358974358974358,0.3787878787878788,19,3.8,0.7307317073170732,0.7541463414634146,0.7570731707317073,1
2046335869,A,0.2692307692307692,0.3333333333333333,21,4.2,0.8099173553719008,0.8088842975206612,0.8228305785123967,0
1363289381,A,0.24358974358974358,0.25757575757575757,19,3.8,0.7791116446578631,0.7731092436974789,0.6638655462184874,0
624741300,A,0.34615384615384615,0.16666666666666666,27,5.4,0.856198347107438,0.8330578512396694,0.7900826446280992,0
1335434158,A,0.3333333333333333,0.3484848484848485,26,5.2,0.7451971688574317,0.769464105156724,0.6845298281092013,1
1106076762,A,0.32051282051282054,0.24242424242424243,25,5.0,0.84,0.85875,0.8700000000000001,1
1944615569,A,0.24358974358974358,0.21212121212121213,19,3.8,0.8598901098901099,0.8667582417582418,0.8282967032967034,1
549680846,A,0.41025641025641024,0.21212121212121213,32,6.4,0.8901098901098901,0.8063186813186812,0.8008241758241759,0
2128978353,A,0.2692307692307692,0.25757575757575757,21,4.2,0.7358943577430973,0.8307322929171669,0.801920768307323,1
2010138260,A,0.358974358974359,0.3333333333333333,28,5.6,0.8057851239669421,0.8254132231404958,0.7283057851239669,1
388054582,A,0.2948717948717949,0.19696969696969696,23,4.6,0.7169811320754718,0.7082728592162555,0.613933236574746,0
353492596,A,0.2948717948717949,0.2878787878787879,23,4.6,0.7894736842105263,0.7693169092945128,0.7054871220604703,0
1144945580,A,0.3333333333333333,0.3333333333333333,26,5.2,0.881198347107438,0.9101239669421487,0.9111570247933884,1
96444820,A,0.2692307692307692,0.19696969696969696,21,4.2,0.9274310595065313,0.795355587808418,0.7793904208998549,0
641663732,A,0.3076923076923077,0.25757575757575757,24,4.8,0.8199279711884754,0.7418967587034814,0.7052821128451381,0
934363821,A,0.34615384615384615,0.2727272727272727,27,5.4,0.8645833333333333,0.8796296296296297,0.8402777777777778,1
2081713331,A,0.23076923076923078,0.25757575757575757,18,3.6,0.8811524609843937,0.8607442977190876,0.8211284513805522,0
2131110296,A,0.34615384615384615,0.21212121212121213,27,5.4,0.7623626373626374,0.7609890109890111,0.760989010989011,0
325429550,A,0.2564102564102564,0.3484848484848485,20,4.0,0.827098078867543,0.7593528816986854,0.7300303336703742,0
1914862348,A,0.358974358974359,0.3333333333333333,28,5.6,0.878099173553719,0.8119834710743803,0.7727272727272728,0
195268164,A,0.2564102564102564,0.24242424242424243,20,4.0,0.7075,0.84125,0.7875,1
1607623480,A,0.28205128205128205,0.3787878787878788,22,4.4,0.8409756097560975,0.9239024390243903,0.9053658536585366,1
1816003884,A,0.20512820512820512,0.3181818181818182,16,3.2,0.7873015873015873,0.8624338624338624,0.855026455026455,1
1912962307,A,0.3076923076923077,0.2878787878787879,24,4.8,0.7760358342665173,0.7782754759238522,0.8040313549832028,1
479786383,A,0.3076923076923077,0.22727272727272727,24,4.8,0.7751633986928105,0.837908496732026,0.7673202614379084,1
1918662049,A,0.2948717948717949,0.3181818181818182,23,4.6,0.7555555555555555,0.7862433862433862,0.8444444444444444,1
249067096,A,0.3333333333333333,0.3484848484848485,26,5.2,0.704752275025278,0.6673407482305358,0.6552072800808897,0
1114239844,A,0.3333333333333333,0.25757575757575757,26,5.2,0.723889555822329,0.7394957983193278,0.6698679471788715,1
1008340850,A,0.2564102564102564,0.2878787878787879,20,4.0,0.8185890257558791,0.8980963045912653,0.8756998880179172,1
678452472,A,0.24358974358974358,0.2878787878787879,19,3.8,0.9048152295632699,0.845464725643897,0.8353863381858904,0
47489834,A,0.21794871794871795,0.4090909090909091,17,3.4,0.8888888888888888,0.8309591642924976,0.8129154795821463,0
1657884074,A,0.34615384615384615,0.24242424242424243,27,5.4,0.78125,0.73,0.6950000000000001,0
720660406,A,0.34615384615384615,0.2727272727272727,27,5.4,0.8194444444444444,0.8090277777777778,0.8124999999999999,0
1420906743,A,0.2692307692307692,0.3181818181818182,21,4.2,0.726984126984127,0.7862433862433862,0.7746031746031746,1
880940577,A,0.2692307692307692,0.36363636363636365,21,4.2,0.8859126984126984,0.8898809523809523,0.8700396825396826,1
802423862,A,0.34615384615384615,0.30303030303030304,27,5.4,0.8206521739130435,0.8271739130434782,0.7902173913043478,1
1903305990,A,0.2692307692307692,0.22727272727272727,21,4.2,0.7620915032679739,0.9058823529411764,0.8196078431372549,1
202865624,A,0.32051282051282054,0.3484848484848485,25,5.0,0.8806875631951466,0.858442871587462,0.8382204246713852,0
1581873731,A,0.2948717948717949,0.30303030303030304,23,4.6,0.8260869565217391,0.7641304347826087,0.7380434782608696,0
1603718478,A,0.34615384615384615,0.30303030303030304,27,5.4,0.6967391304347826,0.7065217391304348,0.6358695652173912,1
816025429,A,0.3333333333333333,0.42424242424242425,26,5.2,0.7490601503759399,0.8430451127819549,0.8092105263157894,1
563629666,A,0.20512820512820512,0.3181818181818182,16,3.2,0.8243386243386244,0.7841269841269841,0.7957671957671958,0
11396850,A,0.2948717948717949,0.3333333333333333,23,4.6,0.7851239669421488,0.8150826446280992,0.7747933884297521,1
2011790922,A,0.32051282051282054,0.22727272727272727,25,5.0,0.7751633986928105,0.8522875816993465,0.730718954248366,1
2035237819,A,0.3717948717948718,0.2727272727272727,29,5.8,0.8495370370370372,0.8055555555555555,0.7800925925925926,0
517480369,A,0.32051282051282054,0.3484848484848485,25,5.0,0.7462082912032355,0.7997977755308392,0.7917087967644084,1
68528458,A,0.2948717948717949,0.3939393939393939,23,4.6,0.7653846153846153,0.8403846153846154,0.8423076923076923,1
263620652,A,0.28205128205128205,0.2878787878787879,22,4.4,0.8275475923852184,0.8208286674132138,0.7681970884658454,0
145261943,A,0.2948717948717949,0.18181818181818182,23,4.6,0.8225308641975309,0.8503086419753086,0.7438271604938271,1
1784800873,A,0.2564102564102564,0.3333333333333333,20,4.0,0.8326446280991735,0.8481404958677685,0.8140495867768595,1
1915365262,A,0.20512820512820512,0.3939393939393939,16,3.2,0.7730769230769231,0.8048076923076923,0.7509615384615385,1
329175563,A,0.24358974358974358,0.24242424242424243,19,3.8,0.8475,0.845,0.7125,0
1603610771,A,0.24358974358974358,0.3181818181818182,19,3.8,0.7703703703703704,0.8084656084656084,0.782010582010582,1
384975760,A,0.2692307692307692,0.3181818181818182,21,4.2,0.7915343915343915,0.8148148148148148,0.7714285714285714,1
788575317,A,0.32051282051282054,0.18181818181818182,25,5.0,0.7361111111111112,0.808641975308642,0.779320987654321,1
1287164743,A,0.358974358974359,0.3333333333333333,28,5.6,0.75,0.8109504132231404,0.7541322314049587,1
1546031009,A,0.24358974358974358,0.24242424242424243,19,3.8,0.7587499999999999,0.765,0.7862500000000001,1
1878107681,A,0.28205128205128205,0.3333333333333333,22,4.4,0.8336776859504131,0.8729338842975205,0.8316115702479339,1
96174706,A,0.3333333333333333,0.22727272727272727,26,5.2,0.792156862745098,0.7790849673202614,0.7241830065359477,0
421840232,A,0.358974358974359,0.25757575757575757,28,5.6,0.8571428571428572,0.900360144057623,0.8535414165666267,1
